OBJECTID,FILE_NAME,ITEM_NAME,COMBINED_TITLE_KWS_CB,ACOUSTIC,AMBIENT,CLASSICAL,DANCEEDM,FUNK,HIPHOPRAP,HOLIDAY,JAZZ,POP,PRODUCTION,RBSOUL,ROCK,REGGAE,WORLD
55030310,055030310.wav,ho hey - upbeat motivational fashion dance pop (30 sec version),"kmi0001 kso0102,ho hey   upbeat motivational fashion dance pop  30 sec version,luxurious, background music, bouncy, celebration, celebrity, commercial, dance and electronic, dance beat, dance floor, dance music, deep house, driving, dynamic, energetic, erotic, exciting, fashion house, festive, happy, hot, house music, impulsive, inspirational, intense, joyful, luxury, mechanical, modern, motivational, night club, optimistic, party, pa ionate, pop culture, positive, powerful, presentation, progre ive house, red carpet, rhythmic, running, sexual, sexy, soundalike, summertime, synthesiser, trendy, uplifting, warming up,positive upbeat dance dance pop with a cheerful acoustic guitar, prominent synthesizers and an easygoing beat  conveys feelings of joy, holiday and sunshine  here as 30 sec version  n n b   check out our hand picked    link  http   bit ly 1jdetrm full catalog   link    b  n n b  top rated collections   b  n n link bit ly 1fjcnf6 n  featured trending track  link  n n link bit ly 1rwdhkt n  inspirational   motivation   uplifting  link  n n link bit ly 1jd82mz n  fashion   luxurious   house  link  n n link bit ly 1hbhtba n  corporate   positive   upbeat  link  n n link bit ly 1fsvmyx n  busine    technology   background  link  n n link bit ly 1ht6x7u n  cinematic   epic   soundtrack  link  n n link bit ly 1dctxv6 n  chillout   lounge   ambient  link  n n link bit ly 1ht78x0 n  pop rock   energetic   happy  link  n n link bit ly 1gkp6jg n  dance   dubstep   electronic  link  n",1.0,1.0,1.0,15.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0
32168667,032168667.wav,flinders 2,,,,,,,,,,,,,,,
1013809,001013809.mp3,sacred places,"kca0002,sacred places,beach, party, jamaica, skatalites, ska, beach party, sunset, happy dancing, good vibes, funny, happy, dancing, lively, playful, hopeful, exotic, soulful, joyful, honest, sweet, delighted, spirited, jolly, regal, sincere,dubious and philosophical at first but evolving into friendly and happy melodic track in the chorus",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
61343037,061343037.wav,happy children - spot 30 seconds version,"kso0102,happy children   spot 30 seconds version,accomplishment,advertising,bright,catchy,celebratory,children,clap,commercial,confident,cool,current,driving,energetic,energy,fun,happy,motivation,motivational,optimistic,pop,positive,soaring,sports,ukulele,upbeat,uplifting,whistle,corporate,bells,glockenspiel,upbeat, catchy, and uplifting with positive energy flowing in every moment, this song is the very definition of a happy, feel good vibe  this music is perfect for today s advertising and commercial needs, your family photo slideshows, your web videos, crowdfunding projects, busine  and corporate presentations and more",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
73911461,073911461.wav,evil tension atmosphere loop 16,"kca0700 kso0104,evil tension atmosphere loop 16,creepy,scary,haunted,mystical,dreamy,drama,horror background,uncomfortable,mysterious music,ambience,ambient,anxious,anxiety,strange sounds,meditative,creeping,hiding,hide and seek,ominous,hypnotic,magical,melancholy,mournful,foreboding,powerful,ethereal,evil,demonic,ghost,alien,science fiction,scifi,terror,tranquil,video game,game,app,horror game,tension building,discovery,dreaming,suspense,down,spooky,emotional,atmosphere,background,tension,wind,low choir,anxious   mysterious atmosphere loop",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
40645076,040645076.wav,inspirational soft rock loop - walking in the air (easygoing background),"kso0101 kca0700,inspirational soft rock loop   walking in the air  easygoing background,drums, e guitars, guitar, anthem, background, ba  guitar, busine , ceremonial, ceremonious, cla ic rock, commercial, corporate, distorted guitar, driving, easygoing, electric guitars, emotional, feeling, festive, good mood, groovy, guitar riffs, happy, hard rock, joy, lifestyle, light, lively, lucky, melodic, motivated, motivating, motivation, optimistic, pa ionate, playful, playfully, pleasure, pop music, pop rock, pop rock tracks, positive, presentation, rejoice, rhythmic, succe ful, summer, sunshine pop music, tunefully, upbeat,dreamy, positive sounding, touching and pensive soft rock   ambient with spherical synth elements, e guitar, soft pads and drums  perfect background music for optimistic and motivational moments  n n b   check out our hand picked    link  http   bit ly 1jdetrm full catalog   link    b  n n b  top rated collections   b  n n link bit ly 1fjcnf6 n  featured trending track  link  n n link bit ly 1rwdhkt n  inspirational   motivation   uplifting  link  n n link bit ly 1jd82mz n  fashion   luxurious   house  link  n n link bit ly 1hbhtba n  corporate   positive   upbeat  link  n n link bit ly 1fsvmyx n  busine    technology   background  link  n n link bit ly 1ht6x7u n  cinematic   epic   soundtrack  link  n n link bit ly 1dctxv6 n  chillout   lounge   ambient  link  n n link bit ly 1ht78x0 n  pop rock   energetic   happy  link  n n link bit ly 1gkp6jg n  dance   dubstep   electronic  link  n",0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,3.0,0.0,0.0
79617516,079617516.wav,blues rock guitar stinger 3,"kso0102,blues rock guitar stinger 3,flying,surfing,snowboarding,energy,brave,reality,extreme,tough,rock and roll,licks,positive,live,gig,southern,south,texas,electric guitar,amp,charged,amped,pumped,fight,bar,indy cars,racing,alcohol,texture,emotional,pain,lo ,love,sexy,hot,pa ion,pa ionate,strong,expert,vintage,car,engine,route 66,solo,lead break,sweat,life,pub,saloon,beer,bourbon,whisky,short blues rock guitar stinger, without drums  perfect for transitional elements or intros for any radio, tv, documentary or web media needing cool rock licks with attitude  r nother variations available",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
48394595,048394595.wav,deep blue beats (30-secs version),"kso0103,deep blue beats  30 secs version,uk ba ,uk scene,car drive,car journey,development,discovery,dreamy,drive,driving,drum   ba ,drum and ba ,drum n ba ,drum n ba ,ecology,feel good,feelgood,feeling good,flight,flying,forward drive,future,futuristic,happy,hi tech,hi tech,high tech,high tech,in flight,innovation,innovative,lush,pleasant,pleasing,progre ,sci fi,sci tech,sci fi,sci tech,science,scifi,swirley,swirling,technology,train ride,travel,traveling,uk electronica,under water,underwater,a deeply groovy drum n ba    chill   lounge track that combines uptempo, driving drum   ba  type beats with jazzy sax licks and smooth chords  this track has a nice energy level and a good forward momentum, yet is also somewhat relaxed and chilled",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
73180011,073180011.wav,farewell,"kso0103 kso0104,farewell,program,movie,jazz,style,dancing,romantic,retro,background,fall,love,emotional,couple,slow,melancholic,elegant,contemplating,smooth,soft,relaxing,melodrama,sentimental,feeling,bittersweet,sad,elegant soft jazz music track created with piano, ba , drums and synths  r nit sets romantic sentimental atmosphere that you may need in your media project  r nbeautiful piece for commercial, movie, and more",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1099457,001099457.wav,footlights (ident-stinger 2),"kca0002,footlights  ident stinger 2,rock, dynamic, determined, energetic, riff, uk, london, moving, electric, synth, ba , drum, grooves, chase, action, movie, sports, advertise, powerful, heavy, aggre ive, electric guitar, ba  guitar, hard,powerful rock track   126 bpm the guitars are very strong nice usage for chase,action scene in general check the solo guitar at 1 minut amazing  r nrock dynamic determined energetic driving drive guitar riff sports uk london moving electric synth ba  drum chase action movie film sports advertise radio tv web broadcast photography slideshow",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0
97972911,097972911.wav,deep patterns (30-secs version 1),"kso0102,deep patterns  30 secs version 1,atmospheric, futuristic, modern, cutting edge, repetitive, science, research, technological, advertising, ambient, cinematic, commercials, corporate, documentary, education, multimedia, scifi, technology, youtube, tutorial, cosmos, hi tech, design, chillout, fresh, elearning, cloud, e learning, future, media, digital, progre , steady, reliable, streamline, streamlined, slick, social, spacey, industry, innovation, hi tech, hitech, background music, background track, music bed, bed track, spatial, industrial, contemporary,modern, hi tech, mid tempo track for research, technology, innovation, information tech  product presentation   technology   multimedia",1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
102107868,102107868.wav,b lynne - blitzkrieg - stinger 03,"kso0102,b lynne   blitzkrieg   stinger 03,action, chase, urgent, suspense, battle, future, futuristic, scifi, sci fi, sci fi, apocalypse, apocalyptic, legend, legendary, ma ive impact, edgy, action film, grit, gritty, power, action movie, military, invasion, angry, powerful, destruction, destructive, movie trailer, film trailer, darkne , uprising, rising army, gothic, epic, dramatic trailer, cyborg, fighting, huge, aggre ive, horde, armageddon, conflict, war, future war, wonderment, amazement, science fiction, dark, ominous, drama,a dark and staccato action trailer track, featuring synths combined with orchestra  modern sounding track with a touch of electronica and blockbuster feel",0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
73086025,073086025.wav,feeling the vibe under,",feeling the vibe under,playful, seductive, cool, laid back, chill, emotional, confident, romantic, serious, enchanting, light, carefree,slow medium tempo, chill yet confident, light, laid back, seductive, serious yet playful, cool, carefree, romantic, emotional, swagger, soulful, enchanting, nostalgia, retro, vintage feel, 60s, 70s, drama, leisure, summer nights, travel, romance, relaxation, commercial",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84948619,084948619.aiff,private eye for hire (sting1),",private eye for hire  sting1,sneaky, lurking, cheeky, calm, cautious, childlike, mischievous, contemplative, curious, drunk, friendly, inquisitive, pensive, questioning, coquettish, secret, quirky, silly, strolling, tense, tough, vengeful, wicked, fun, funny, comfortable, wacky, happy, searching, sweet, teasing, stealthy, humorous, suspenseful, suspicious, vibrant, cute, prowling, ba , drums, triangle, percu ion, hand, shaker, trombone, vibraphone, hybrid orchestral dramedy, idcore,this cheeky, prowling dramedy piece evokes playful mischievous antics  it features a bawdy trombone, vibraphone, and hand percu ion, making it perfect for comedic, investigative and light drama underscore, ads, and promos",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
63350677,063350677.wav,easy day,"kca0700,easy day,acoustic, adversiting, background, children, clap, corporate, folk, fun, good mood, funny, guitar, happy, inspiration, happyne , joyful, kids, light, love, motivate, motivating, motivation, optimistic, playful, positive, shiny, smile, succe ful, summer, sunny, sunshine, motivational, presentation, succes, travel, ukulele, upbeat, uplifting, every day, easy, video, video game, youtube, advert, animated, background music, bright, carefree, cheerful, childrens, commercial,easy day  is a happy, positive royalty free music track, perfect for advertisements, film, movie, corporate videos, commercials or youtube",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0
86750076,086750076.wav,deep passion for life (shorteredit1 full),"array,deep pa ion for life  shorteredit1 full,atmospheric, tender, contemplative, doubtful, emotional, stirring, hypnotic, longing, mellow, soothing, mysterious, pensive, pleading, questioning, dreamy, calm, powerful, moving, piano, cymbals, bells, strings, keyboard, synthesizer, carillon, congas, shaker, light underscore, idcore,beautiful soaring piano melodies highlight this spacious, uplifting cue, along with plenty of pauses for dialogue, lush string pads and light percu ion",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48410823,048410823.wav,masta blasta (loop 05),"kso0103 kca0700,masta blasta  loop 05,act,action,activity,aggre ion,aggre ive,battle,clash,combat,conflict,deed,dirty,effect,electronic,encounter,endeavor,energy,engagement,exploit,fight,fighting,grit,gritty,hard,hardcore,hostilities,impact,industrial,influence,maneuver,measures,move,movement,operation,power,powerful,rammstein,raw,rock,skirmish,steps,the crystal method,the prodigy,trailer,undertaking,warfare,work,working,wrestle,wrestling,hard, dirty, gritty and downright nasty piece of electro   meets industrial  meets rock n roll  grinding guitar riffs, hard slamming techno drums and siren like synthesizer wails  similar to the prodigy or the crystal method  brutal, dominant, aggre ive",0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
76690779,076690779.wav,psalm 52,"kso0101,psalm 52,sentimental,smooth,relaxed,meditative,motivational,inspirational,nature,mystical,peaceful,calm,meditation, pure, paceful, ambiental, sound track, for video, love",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41574290,041574290.wav,fallout (loop a),",fallout  loop a,calm,casual,contemplative,cool,discovery,dramatic,dreamy,easy,ethereal,hypnotic,light,meditative,mellow,nature,poignant,reflective,smooth,soothing,loopable section of the main theme for the described track  ethereal rock style track with ambient elements in the style of explosions in the sky or perhaps coldplay  electric guitars layers and gorgeous delays are later joined by lush strings section to create a musical backdrop perfect for your media , whether it be a corporate presentation, commercial or background music or underscore for your dramatic scene  various edits available",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
86518908,086518908.wav,disco funk electronica-c min-125bpm loop 4,"kca0700 kso0103,disco funk electronica c min 125bpm loop 4,action, beat, bright, broadcast, busine , cheerful, club, competition, confident, cool, corporate, dance, disco, dj, driving, dynamic, electronic, energetic, factory, fashion, fast, glamor, groovy, hard, heavy, hi tech, high tech, hot, industry, inspirational, lively, model, motivational, news, optimistic, party, powerful, pumping, radio, rhythmic, sport, sport action, sport news, sport show, strong, tech, techno, uplifting, work,disco dance funk r b groove",0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
58785761,058785761.wav,the nigthmare house,",the nigthmare house,1910s,19th century,2000s,20s,21st century,30s,40s,50s,60s,70s,80s,90s,nigthmare house,anxious,cla ical,contemporary,crime,dark,dramatic,eerie,foreboding,haunting,historic,horro,music,orchestra,orchestral,period,scary,searching,suspense,tension,thriller,track,dark, tense, orchestra to a dramatic conclusion",1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
